RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2711,15749168,Smith,607,France,Female,47,5,106441.19420599002,1,1,0,97359.02655454096,1
2712,15605459,Johnson,494,France,Male,50,4,135863.30347144723,1,1,0,169056.9714375837,1
2713,15647980,Williams,640,France,Female,27,3,0.0,1,1,1,136958.3704265634,0
2714,15581135,Brown,359,Spain,Female,38,1,28172.650448865992,2,0,1,156975.84103220236,1
2715,15760820,Jones,717,Germany,Male,40,3,56068.57002385082,3,1,0,35769.69619589222,1
2716,15811455,Garcia,563,France,Female,39,6,241205.824922347,1,1,0,192313.55604855958,1
2717,15649256,Miller,582,Spain,Male,33,2,0.0,1,0,1,15092.445628708974,1
2718,15694080,Davis,520,France,Male,40,2,92709.99908061889,1,0,1,102083.75590679485,1
2719,15782693,Rodriguez,370,France,Female,21,10,163873.66247804186,1,1,1,74433.33957778702,1
2720,15805212,Martinez,364,Spain,Male,43,2,127781.55879361607,2,0,1,118455.64719536378,1
2721,15742507,Smith,768,France,Female,32,8,207987.93238265213,1,1,1,188158.32750553905,1
2722,15634504,Johnson,717,Spain,Female,18,0,43704.638202999,4,1,0,22125.893621459603,0
2723,15849157,Williams,475,France,Female,39,4,193502.30624504137,1,1,0,26424.11281706548,1
2724,15790149,Brown,690,France,Male,54,8,14477.53071895111,2,1,0,66973.09520443752,1
2725,15740952,Jones,690,Spain,Female,19,6,0.0,1,1,1,128251.07325612326,1
2726,15768215,Garcia,562,Spain,Male,36,0,19183.91493782956,1,1,1,29277.227946374565,0
2727,15811105,Miller,537,France,Male,22,3,0.0,2,1,1,26116.97782311095,0
2728,15683662,Davis,521,Spain,Female,41,5,49419.15447296874,2,0,1,158341.30858669925,1
2729,15582998,Rodriguez,829,Germany,Male,47,4,236127.2639346748,2,0,0,158968.2808376029,1
2730,15829856,Martinez,596,Spain,Male,30,1,201680.18876684038,4,1,1,136111.1864033319,0
2731,15685935,Smith,354,France,Female,34,0,247570.46377954658,4,0,0,82106.94453864497,1
2732,15609715,Johnson,580,Spain,Female,37,10,247430.32228733506,3,0,0,114742.53995298488,0
2733,15808867,Williams,550,Spain,Female,51,3,130590.88285539308,3,0,1,123007.92694733661,0
2734,15744271,Brown,722,France,Male,25,9,0.0,1,1,1,135823.7792216361,1
2735,15824565,Jones,751,Germany,Male,34,4,0.0,1,1,1,46733.52093653042,0
2736,15838965,Garcia,498,Germany,Female,54,3,0.0,1,1,0,103129.52662605087,1
2737,15850697,Miller,421,Germany,Female,31,2,164237.29596403372,2,0,1,199642.3139379277,0
2738,15774260,Davis,841,Germany,Male,35,9,240614.06564526184,1,1,1,35194.07060524438,0
2739,15657276,Rodriguez,849,Spain,Female,40,7,42567.33795290152,2,1,1,15511.9904594608,0
2740,15660741,Martinez,575,Spain,Male,62,5,197455.0650600266,2,1,0,13844.859118182603,0
2741,15714211,Smith,423,Spain,Female,27,10,210910.3216548092,1,1,0,133411.3698844623,1
2742,15745288,Johnson,656,Germany,Male,46,2,172619.79804189692,1,1,0,162940.6416376959,1
2743,15571445,Williams,518,Spain,Male,27,5,122139.1293246346,1,1,1,47470.76104554538,0
2744,15780593,Brown,598,France,Female,28,9,0.0,1,0,1,6854.8039878512445,1
2745,15716572,Jones,629,France,Female,33,7,0.0,1,1,0,142940.12802565482,1
2746,15790535,Garcia,837,Germany,Male,43,6,32871.624883636345,1,1,1,149472.7092546511,1
2747,15686607,Miller,501,France,Female,33,0,0.0,1,1,0,52736.660940484704,1
2748,15766961,Davis,573,Spain,Female,40,5,183648.53561651983,1,0,0,3005.827712576069,1
2749,15786632,Rodriguez,574,Germany,Male,31,0,104768.1833876091,2,0,0,159907.44978161398,0
2750,15819294,Martinez,387,Spain,Female,39,3,34885.42985843246,2,1,0,72208.53957393633,1
2751,15804447,Smith,393,Germany,Female,26,9,0.0,1,1,0,103955.39090656936,1
2752,15573298,Johnson,534,Spain,Male,26,2,192166.65227968394,1,0,1,179996.75129611042,1
2753,15768900,Williams,848,France,Male,33,6,0.0,2,1,0,41131.52963115241,0
2754,15774135,Brown,792,Germany,Female,45,1,192155.50296784265,1,1,1,26066.235023605892,1
2755,15723190,Jones,590,France,Male,40,3,0.0,1,1,0,116409.60965526222,0
2756,15681299,Garcia,767,France,Male,31,4,0.0,1,1,1,133217.32448250783,0
2757,15815801,Miller,680,France,Male,27,1,65958.8735159869,1,1,1,78709.65480323843,1
2758,15824290,Davis,700,France,Female,49,8,212723.01900518793,2,0,0,6387.5948293981955,1
2759,15749934,Rodriguez,559,France,Female,52,1,169875.52672736428,1,1,0,17855.880245370026,1
2760,15818089,Martinez,372,France,Male,44,5,146797.3353102469,2,1,1,53522.22546589478,1
2761,15698942,Smith,473,Spain,Male,42,7,60971.14666166975,1,1,1,44073.32033224997,1
2762,15780865,Johnson,435,Germany,Male,18,6,0.0,1,0,1,62994.448285970044,0
2763,15718825,Williams,392,France,Female,44,5,65499.61593343651,2,1,0,107748.36945025294,1
2764,15770624,Brown,815,France,Male,54,7,0.0,3,1,1,11181.453024979928,0
2765,15573737,Jones,389,Spain,Male,49,4,0.0,1,0,1,45297.37099772145,1
2766,15597479,Garcia,652,Spain,Female,49,9,223166.43586662752,1,1,1,160016.32438821034,0
2767,15719946,Miller,518,Germany,Female,22,8,0.0,1,0,1,33683.16656381241,0
2768,15727176,Davis,524,France,Male,31,1,0.0,1,1,0,59858.81226195041,1
2769,15768448,Rodriguez,836,Germany,Male,37,5,97863.49524825993,3,0,1,91415.48776704747,1
2770,15584501,Martinez,369,Spain,Female,31,9,0.0,1,1,0,32468.610720099958,1
2771,15853217,Smith,810,Spain,Male,27,10,167336.5553649276,1,1,0,151766.42184378934,0
2772,15848383,Johnson,458,France,Male,43,6,0.0,1,1,0,5615.001835645032,1
2773,15797013,Williams,542,France,Male,48,8,144571.65694642303,1,1,0,85703.96009466739,1
2774,15625201,Brown,593,France,Male,25,4,225900.67141093352,2,1,1,109355.65902740762,1
2775,15733348,Jones,673,France,Male,49,5,150421.68454506327,1,1,0,24872.75172092363,1
2776,15802228,Garcia,629,Spain,Female,41,8,0.0,1,0,0,137547.91888229275,1
2777,15676360,Miller,577,Germany,Female,55,9,235652.6508600085,1,1,0,19465.835930452897,1
2778,15593417,Davis,385,Spain,Male,46,5,0.0,1,1,0,111245.46539759434,1
2779,15568053,Rodriguez,394,Spain,Female,40,10,86310.19338712684,1,1,1,179409.766853924,1
2780,15698705,Martinez,735,Spain,Male,40,0,123551.2186675676,3,0,1,33009.79285367115,0
2781,15574257,Smith,377,France,Male,39,3,0.0,2,1,0,114196.89935050438,1
2782,15827674,Johnson,503,Germany,Female,57,3,0.0,3,1,1,164874.40620811484,1
2783,15702271,Williams,372,Spain,Male,45,2,111358.73382735086,1,1,1,43061.72168613638,1
2784,15772891,Brown,556,France,Male,35,7,169779.98062365872,1,1,1,3782.6630939099045,1
2785,15615799,Jones,769,France,Female,44,5,168318.64138846815,1,1,0,4287.5305707739235,1
2786,15706342,Garcia,440,Spain,Male,43,6,0.0,1,0,0,49005.48420337147,1
2787,15812900,Miller,739,Spain,Male,34,8,142869.27955977077,2,1,1,143211.90482019781,0
2788,15691761,Davis,768,France,Female,30,7,38744.65467767535,1,0,1,67842.01872597754,0
2789,15753655,Rodriguez,708,Germany,Male,50,2,91448.30877422725,1,1,0,95875.03136320997,1
2790,15767166,Martinez,387,Spain,Female,36,3,0.0,1,1,1,11566.749559425514,0
2791,15696245,Smith,768,Spain,Female,35,0,18748.564324032464,2,0,1,176297.4577730999,0
2792,15566041,Johnson,577,France,Female,44,3,26497.04293477445,2,0,0,81993.69080719513,1
2793,15740722,Williams,551,France,Male,33,8,2983.75226075534,1,1,0,157618.4785586406,1
2794,15648003,Brown,699,Germany,Female,41,4,184754.87588844117,3,1,1,3315.067203700327,1
2795,15788441,Jones,658,Germany,Female,35,2,169611.15996118943,1,1,1,139960.31651797207,1
2796,15565839,Garcia,838,France,Male,18,1,218869.48855642104,3,1,1,100288.77378023767,1
2797,15685320,Miller,603,France,Female,42,5,80831.38566384399,1,0,0,52013.345108131616,1
2798,15665632,Davis,387,France,Female,41,3,0.0,1,0,0,143166.59078106337,1
2799,15722652,Rodriguez,570,France,Female,42,5,165590.95096053902,1,1,0,98095.05868593387,1
2800,15603473,Martinez,849,Spain,Female,18,2,0.0,1,0,0,120253.41292424104,0
2801,15624179,Smith,536,Germany,Male,25,2,176163.38890747048,4,1,1,146998.06264370485,1
2802,15592463,Johnson,392,France,Female,50,0,0.0,3,1,0,17897.70153436538,1
2803,15710056,Williams,708,France,Female,39,8,212865.95004150478,4,0,0,137886.545554455,1
2804,15760695,Brown,463,Germany,Male,20,6,95191.75948420758,1,1,0,85481.57664928812,1
2805,15736193,Jones,609,France,Male,39,8,0.0,2,1,1,186081.59478071812,0
2806,15848064,Garcia,354,Germany,Male,23,10,28551.300055790096,1,0,0,175714.54336451326,0
2807,15640666,Miller,417,Spain,Male,33,0,58222.090095862186,1,0,0,150528.434498628,1
2808,15743613,Davis,577,Germany,Male,41,7,194403.8755731942,1,1,1,146627.4611951055,0
2809,15741468,Rodriguez,472,France,Male,41,1,40858.31485500352,1,0,0,176966.2602871409,1
2810,15801982,Martinez,522,France,Male,49,2,97911.51144870259,1,1,1,159161.93261519852,1
2811,15650455,Smith,685,France,Male,43,0,158836.15580370682,2,1,0,192485.30561280082,1
2812,15643689,Johnson,502,France,Male,44,6,0.0,2,1,1,172650.6812614143,1
2813,15715724,Williams,811,France,Female,35,10,183651.94158425392,1,1,1,65903.42927076417,0
2814,15698080,Brown,616,Germany,Male,30,4,28172.650448865992,1,1,1,139585.53178536746,0
2815,15646089,Jones,506,Germany,Male,39,10,158664.3028760322,1,1,0,173184.0137817023,1
2816,15805480,Garcia,511,Spain,Male,49,2,106733.999595927,1,1,0,162035.035299242,1
2817,15772547,Miller,563,France,Female,47,3,201269.3954837447,1,1,0,124538.03807951119,1
2818,15735748,Davis,747,Spain,Female,36,9,17133.957854493037,1,1,1,100729.68420087516,0
2819,15697913,Rodriguez,725,Spain,Female,38,5,0.0,1,1,1,16692.263293953638,0
2820,15854266,Martinez,757,France,Male,29,5,91693.57053955646,3,1,0,64097.49132381459,0
2821,15829553,Smith,792,Germany,Female,50,1,248241.91797041282,2,0,1,121043.55147417585,0
2822,15641722,Johnson,772,France,Female,55,6,209914.1266425585,2,1,1,115600.05810631462,0
2823,15725081,Williams,375,France,Female,43,1,0.0,1,0,0,149919.93052015812,1
2824,15610490,Brown,776,France,Female,22,8,199856.5261689235,1,0,1,175222.16760544956,0
2825,15591787,Jones,641,Germany,Male,45,1,0.0,1,1,1,112367.33955972886,0
2826,15844704,Garcia,772,Spain,Male,55,4,0.0,2,1,1,128555.23461696714,0
2827,15573385,Miller,538,France,Female,27,7,47326.14872224516,1,1,1,85174.59693262061,0
2828,15656789,Davis,749,France,Male,47,7,168160.24492213424,1,1,1,11742.7603380153,1
2829,15611800,Rodriguez,471,France,Female,37,10,0.0,4,1,1,65418.7555445414,1
2830,15631794,Martinez,579,France,Female,51,3,0.0,1,1,1,107907.78565666813,1
2831,15726462,Smith,408,France,Male,27,6,101686.5406496406,1,0,0,98601.43425950318,0
2832,15579594,Johnson,445,France,Male,34,7,2413.049823463409,4,1,1,112643.5248117738,1
2833,15632119,Williams,611,France,Male,23,7,142493.42679146328,1,1,1,125085.08308187978,1
2834,15690775,Brown,703,Germany,Male,42,4,176984.07008218727,1,1,1,13816.410342279902,1
2835,15696052,Jones,661,Spain,Male,44,9,158606.39589145128,2,1,1,2475.7721851758893,1
2836,15756784,Garcia,485,Spain,Female,42,1,0.0,3,1,1,45593.585408920466,1
2837,15604336,Miller,699,France,Female,33,1,130443.95949129034,2,0,0,107623.71262781076,1
2838,15660772,Davis,632,France,Female,34,4,0.0,1,1,1,68048.99411534435,0
2839,15638506,Rodriguez,804,France,Male,35,3,180970.07309656602,1,0,0,116326.70035609943,1
2840,15830299,Martinez,760,France,Female,47,3,233351.7107528431,1,0,1,127606.38304060748,0
2841,15848723,Smith,822,France,Female,24,2,113390.6271936722,1,0,1,34964.45537073823,0
2842,15747871,Johnson,469,Germany,Male,35,8,144873.06367016092,2,1,0,117420.81770537315,1
2843,15758927,Williams,779,Germany,Female,24,7,135204.37019903967,1,1,0,199173.4330630038,0
2844,15709764,Brown,774,France,Female,34,3,190314.08223272805,1,1,1,192489.2677197922,1
2845,15634045,Jones,812,France,Female,38,6,0.0,2,1,1,70656.69663380494,0
2846,15602294,Garcia,374,Germany,Female,60,7,0.0,2,0,1,40733.82757875206,1
2847,15602005,Miller,691,France,Male,32,5,0.0,2,0,1,181244.71408573122,1
2848,15751993,Davis,495,Spain,Male,49,1,72327.22078550603,1,1,0,150351.11501296514,1
2849,15679314,Rodriguez,361,Germany,Female,21,7,171548.3128868436,1,1,1,47360.58277590296,1
2850,15766111,Martinez,436,Germany,Female,39,2,194385.00574344446,3,1,1,66313.73369072401,1
2851,15584055,Smith,784,France,Male,39,3,208618.01755395604,1,1,1,86191.18633262662,1
2852,15850035,Johnson,458,France,Male,46,3,60584.70495909063,1,1,1,78167.17414268208,1
2853,15571843,Williams,772,France,Male,33,6,0.0,1,1,1,122984.08572270453,0
2854,15748744,Brown,694,Germany,Male,31,7,0.0,3,1,1,144707.2651488495,1
2855,15750183,Jones,615,Germany,Female,18,8,41787.852036954595,1,1,1,179915.53504424615,0
2856,15716276,Garcia,571,Spain,Male,42,0,0.0,2,1,1,35252.744790514706,1
2857,15691139,Miller,423,Germany,Male,32,0,0.0,1,1,1,73136.78579157339,1
2858,15614157,Davis,831,Spain,Female,49,6,37440.787660367016,1,1,0,149957.79904833346,1
2859,15665868,Rodriguez,843,Spain,Female,44,3,220557.81925819552,1,1,1,139227.71826598488,0
2860,15835861,Martinez,682,Germany,Female,50,9,0.0,1,0,0,179711.01024074035,1
2861,15830229,Smith,659,Spain,Female,30,7,142310.6349985431,1,1,1,141869.65853781352,1
2862,15759093,Johnson,762,Spain,Male,41,4,100204.58728355303,3,1,1,23079.963455662968,1
2863,15667940,Williams,451,France,Male,40,0,0.0,1,0,1,143965.9432083518,1
2864,15677132,Brown,774,Spain,Female,34,1,22019.768214857653,2,1,1,5967.922744126072,0
2865,15606211,Jones,842,France,Female,51,9,100724.79783451934,1,1,0,112370.91228517029,0
2866,15745706,Garcia,486,France,Male,46,2,189728.26800893675,3,1,1,133971.45240217968,1
2867,15849671,Miller,540,Germany,Female,59,1,0.0,3,0,0,165035.29193833793,1
2868,15687369,Davis,810,Spain,Male,45,8,142404.30801369742,1,0,0,120126.8009956595,1
2869,15808401,Rodriguez,770,Germany,Male,57,6,0.0,2,1,1,127033.52777082162,1
2870,15589746,Martinez,491,France,Male,57,1,0.0,2,0,0,30428.04924760526,1
2871,15747649,Smith,706,Spain,Male,34,6,0.0,1,0,0,12486.23983036198,0
2872,15655803,Johnson,422,France,Male,24,9,143604.99263142393,2,1,0,20394.285916862722,1
2873,15665142,Williams,677,Germany,Male,55,0,0.0,3,1,0,45989.802315402274,1
2874,15723876,Brown,516,France,Female,45,4,164694.50473334076,1,1,1,89400.52576980687,1
2875,15815578,Jones,517,Spain,Male,44,4,84219.84170208969,1,1,0,78576.95304512128,1
2876,15702618,Garcia,403,Germany,Female,34,8,110226.8454976841,2,1,0,60300.2160435518,1
2877,15783471,Miller,608,France,Female,42,3,67140.63450257243,1,1,0,177659.78820566114,1
2878,15684026,Davis,788,Germany,Female,49,3,147213.73892424922,1,0,0,17604.99146642887,1
2879,15585038,Rodriguez,460,Germany,Male,45,5,0.0,1,1,0,28839.435485419854,0
2880,15719086,Martinez,581,France,Female,32,10,236155.84620488738,1,1,0,87004.30338039828,1
2881,15828121,Smith,510,France,Male,54,1,173844.84752122365,1,1,0,25926.66093630189,1
2882,15708717,Johnson,701,France,Male,40,9,124125.09707356522,1,1,1,31123.487844783285,0
2883,15647143,Williams,676,France,Female,45,5,0.0,1,1,0,193417.54918105665,1
2884,15615548,Brown,368,Germany,Male,47,6,50556.83051818097,1,1,0,98852.18672800939,1
2885,15624354,Jones,639,Germany,Male,60,3,61984.506371336014,1,1,1,21008.075237985184,1
2886,15782845,Garcia,811,France,Male,43,9,43237.96273219852,4,1,0,10404.852032263172,0
2887,15819362,Miller,399,France,Female,38,8,17317.891004273166,1,1,1,146997.7807404598,1
2888,15855655,Davis,524,Spain,Male,58,4,107164.20752546054,3,1,1,76923.31829832906,1
2889,15643543,Rodriguez,651,France,Male,50,2,196658.42117056088,1,1,0,56907.70282937455,0
2890,15838348,Martinez,533,France,Female,42,8,0.0,1,0,0,137572.1981826881,1
2891,15650462,Smith,534,France,Female,41,0,113404.81384060363,2,1,0,139742.5388304025,1
2892,15839435,Johnson,688,Spain,Male,19,7,179872.74457311115,1,1,1,72097.63410402533,0
2893,15707659,Williams,656,Spain,Male,38,0,0.0,1,1,0,190139.5488922881,0
2894,15729565,Brown,659,Spain,Female,24,9,0.0,1,1,1,79990.22891154383,0
2895,15822611,Jones,695,France,Female,18,7,12103.701972252635,1,1,1,75928.94584632273,1
2896,15686057,Garcia,430,Germany,Male,33,4,241107.85723182285,2,1,1,155562.8846047831,1
2897,15782929,Miller,723,Spain,Female,25,6,135764.056967529,1,1,1,163183.51897719034,0
2898,15608428,Davis,505,Germany,Male,35,7,220557.81925819552,1,1,1,57453.89068613698,1
2899,15573769,Rodriguez,624,France,Female,42,10,0.0,2,0,1,137818.61431887143,1
2900,15682624,Martinez,632,Germany,Male,44,0,177683.78205914202,1,1,0,127852.72614691382,1
2901,15577091,Smith,781,Germany,Female,37,0,28063.836966699007,1,1,0,6742.465730788264,1
2902,15672453,Johnson,849,France,Male,26,6,215444.67166843198,1,1,1,39090.61542618376,0
2903,15711811,Williams,598,France,Male,37,0,0.0,1,1,1,20119.3053074792,1
2904,15790491,Brown,496,Germany,Male,28,3,0.0,2,1,1,177056.3833990808,1
2905,15586982,Jones,830,Spain,Male,53,5,124340.40091880922,2,1,0,191141.91045963025,0
2906,15619890,Garcia,784,Germany,Female,37,1,175009.60527184085,1,0,0,164998.32424204482,1
2907,15827794,Miller,356,Germany,Female,27,9,201345.8003404959,1,0,0,62226.78884873523,1
2908,15687816,Davis,506,Spain,Male,28,4,182649.036541921,1,1,0,172027.92809556398,0
2909,15574306,Rodriguez,520,France,Male,39,9,0.0,1,0,1,11643.748335699036,1
2910,15847655,Martinez,418,France,Male,39,9,33615.8274884856,1,1,0,137058.7433474175,1
2911,15815116,Smith,443,Germany,Female,37,10,0.0,2,1,1,24829.231663144532,0
2912,15721095,Johnson,718,France,Male,48,10,215320.3875001394,3,1,1,2523.6123835168473,0
2913,15607570,Williams,712,France,Male,29,9,246886.14687303483,1,1,1,35093.94998322817,1
2914,15598656,Brown,725,Spain,Female,49,10,0.0,2,1,1,192682.799672037,1
2915,15627089,Jones,535,Spain,Male,38,5,209170.95041261674,1,1,1,150845.82797574147,1
2916,15807025,Garcia,741,France,Female,47,4,77296.51000394441,2,1,1,103615.11135313073,0
2917,15575908,Miller,519,France,Male,32,9,223910.19019778146,1,1,1,187391.62025591818,1
2918,15784102,Davis,553,France,Female,46,7,183878.32702106,2,1,1,83236.75032591309,0
2919,15724993,Rodriguez,391,France,Female,30,10,45283.83997457661,2,1,0,8066.119211529549,1
2920,15770858,Martinez,362,Germany,Female,55,3,0.0,1,1,1,118923.30997596664,1
2921,15587732,Smith,503,France,Male,38,7,157632.3952711149,2,1,0,165673.99337741302,0
2922,15637013,Johnson,623,Germany,Male,34,10,0.0,1,1,1,57216.35591827444,0
2923,15625467,Williams,647,Germany,Female,27,2,148210.06670455777,1,1,0,63467.965105589064,1
2924,15709222,Brown,400,Spain,Male,40,6,0.0,1,1,0,134314.33915410435,1
2925,15753472,Jones,849,France,Male,37,4,0.0,1,1,1,160900.41941489116,0
2926,15802900,Garcia,718,Spain,Male,25,4,102193.33053293636,1,1,1,86819.06037533528,1
2927,15802432,Miller,561,France,Female,31,5,97687.2353275873,3,0,0,17799.798355193052,1
2928,15801542,Davis,493,France,Female,19,4,0.0,1,1,1,149320.07216265117,1
2929,15676742,Rodriguez,706,Germany,Male,27,0,0.0,1,0,0,85310.90643417223,0
2930,15681886,Martinez,352,France,Female,37,8,178889.81662740884,1,1,1,182034.00677531085,0
2931,15742865,Smith,603,Germany,Male,42,10,66123.8746035763,1,1,1,50637.368365632465,0
2932,15576051,Johnson,824,France,Female,35,3,95111.57306578255,2,1,0,92662.42029257971,0
2933,15792931,Williams,684,France,Female,43,4,244246.34528657398,3,1,1,141628.12368395363,1
2934,15827271,Brown,605,Germany,Female,29,0,158308.93375598025,1,0,1,49043.615607083775,1
2935,15634188,Jones,447,Spain,Male,43,2,34685.62389864493,1,0,0,45380.55591108818,0
2936,15714395,Garcia,522,Spain,Female,38,2,0.0,2,1,1,145727.65891464756,1
2937,15689554,Miller,499,Spain,Female,36,7,118056.67221764263,1,1,1,35995.6662494649,1
2938,15800763,Davis,837,France,Male,38,10,43210.908747245594,3,0,0,23839.602722173717,0
2939,15798778,Rodriguez,628,Spain,Male,33,7,107191.0220635036,1,1,1,51797.45530287133,1
2940,15589483,Martinez,408,France,Male,23,8,176502.1239611451,1,1,1,164067.4114626577,0
2941,15695637,Smith,795,Spain,Male,28,9,0.0,1,1,1,172766.8502767322,0
2942,15718946,Johnson,462,Spain,Female,24,6,0.0,1,1,1,20886.438208012667,1
2943,15687959,Williams,673,Germany,Female,36,5,0.0,2,1,1,21945.341140422093,1
